Unsaved report,,,,,,,,
"January 1, 2019 - August 24, 2019",,,,,,,,
Day,Campaign, Clicks , Impressions , Cost , Avg. position , Conversions ,Search Impr. share,index
3/5/2019,Google - Generic - Massage - SKAG - National,47,1423,43,3,0,10%,1272
3/5/2019,Google - UAC - In Home - Android,155,5654,29,3,21,10%,1273
3/5/2019,Google - Generic - Therapist - CA,0,25,0,2,0,80.65%,1274
3/5/2019,Google - Generic - Therapist - US,0,22,0,2,0,44.00%,1275
3/5/2019,Google - Generic - In Home - Massage Home Modifier - National,273,2736,1394,2,11,66.46%,1276
3/5/2019,Google - Generic - Geo Keywords - Massage,426,17405,562,2,5,28.94%,1277
3/5/2019,Google - Generic - Corporate - Massage,26,1276,163,2,3,41.04%,1278
3/5/2019,Google - Generic - Massage Types,36,1720,38,2,1,22.87%,1279
3/5/2019,Google - Generic - DSA,48,1335,28,2,0,10%,1280
3/5/2019,Google - Generic - Competitors,12,421,16,2,1,47.73%,1281
3/5/2019,Google - Generic - In Home - Competitors Reme,0,19,0,1,0,54.29%,1282
3/5/2019,Google - Brand - Extra Tokens,112,636,206,1,6,44.35%,1283
3/5/2019,Google - Brand - Core - SKAG,151,699,193,1,11,98.87%,1284
3/5/2019,Google - Generic - Google Play - App,9,78,27,1,0,100.00%,1285
3/5/2019,Google - Generic - Masseuse,4,11,5,1,0,100.00%,1286
3/5/2019,Google - Brand - Corporate - Brand,1,5,3,1,0,100.00%,1287
3/6/2019,Google - Generic - Massage - SKAG - National,43,1560,33,3,1,10%,1288
3/6/2019,Google - Generic - DSA,60,1060,32,3,0,10%,1289
3/6/2019,Google - UAC - In Home - Android,115,4249,20,3,14,10%,1290
3/6/2019,Google - Generic - Corporate - Competitor,1,71,4,3,0,21.13%,1291
3/6/2019,Google - Generic - Therapist - CA,0,19,0,2,0,70.37%,1292
3/6/2019,Google - Generic - In Home - Massage Memberships,0,3,0,2,0,27.27%,1293
3/6/2019,Google - Generic - In Home - Massage Home Modifier - National,236,2612,1011,2,5,67.35%,1294
3/6/2019,Google - Generic - Geo Keywords - Massage,447,17420,590,2,5,29.43%,1295
3/6/2019,Google - Generic - Massage - Core - National,169,3330,384,2,2,24.37%,1296
3/6/2019,Google - Generic - Corporate - Massage,23,1184,163,2,4,41.08%,1297
3/6/2019,Google - Generic - Massage Types,35,1701,45,2,0,22.44%,1298
3/6/2019,Google - Generic - Competitors,19,269,21,2,0,33.54%,1299
3/6/2019,Google - Generic - Masseuse,2,16,2,2,0,84.21%,1300
3/6/2019,Google - Generic - Therapist - US,1,12,2,2,0,28.57%,1301
3/6/2019,Google - Generic - In Home - Competitors Reme,0,21,0,1,0,70.00%,1302
3/6/2019,Google - Brand - Core - SKAG,179,792,199,1,19,97.42%,1303
3/6/2019,Google - Brand - Extra Tokens,150,735,192,1,9,47.98%,1304
3/6/2019,Google - Generic - Google Play - App,12,86,35,1,1,97.73%,1305
3/6/2019,Google - Brand - Corporate - Brand,1,12,1,1,0,100.00%,1306
3/7/2019,Google - Generic - Corporate - Competitor,0,59,0,3,0,18.79%,1307
3/7/2019,Google - Generic - Therapist - CA,0,13,0,3,0,65.00%,1308
3/7/2019,Google - Generic - Massage - Core - National,160,2911,428,3,7,23.45%,1309
3/7/2019,Google - Generic - Corporate - Massage,28,1220,216,3,5,40.95%,1310
3/7/2019,Google - Generic - Massage - SKAG - National,63,1782,61,3,4,10%,1311
3/7/2019,Google - Generic - DSA,41,1228,28,3,0,10%,1312
3/7/2019,Google - UAC - In Home - Android,111,3613,18,3,28,10%,1313
3/7/2019,Google - Generic - Therapist - US,0,22,0,2,0,53.66%,1314
3/7/2019,Google - Generic - In Home - Competitors Reme,0,14,0,2,0,73.68%,1315
3/7/2019,Google - Generic - In Home - Massage Home Modifier - National,276,3068,1552,2,7,73.43%,1316
3/7/2019,Google - Generic - Geo Keywords - Massage,414,15943,553,2,3,27.73%,1317
3/7/2019,Google - Generic - Massage Types,46,1890,67,2,0,24.47%,1318
3/7/2019,Google - Generic - Competitors,10,311,19,2,0,43.13%,1319
3/7/2019,Google - Generic - Google Play - App,5,70,12,2,0,94.59%,1320
3/7/2019,Google - Generic - Masseuse,1,16,1,2,0,84.21%,1321
3/7/2019,Google - Brand - Corporate - Brand,0,3,0,1,0,100.00%,1322
3/7/2019,Google - Generic - In Home - Massage Memberships,0,1,0,1,0,14.29%,1323
3/7/2019,Google - Brand - Extra Tokens,122,870,218,1,6,52.82%,1324
3/7/2019,Google - Brand - Core - SKAG,181,742,201,1,27,95.37%,1325
3/8/2019,Google - Generic - Corporate - Competitor,0,44,0,3,0,13.29%,1326
3/8/2019,Google - Generic - In Home - Massage Memberships,0,2,0,3,0,14.29%,1327
3/8/2019,Google - Generic - Massage - Core - National,226,4617,502,3,3,26.75%,1328
3/8/2019,Google - Generic - Massage - SKAG - National,87,2856,98,3,1,10%,1329
3/8/2019,Google - Generic - DSA,35,867,30,3,0,10%,1330
3/8/2019,Google - UAC - In Home - Android,124,3810,24,3,25,10%,1331
3/8/2019,Google - Generic - In Home - Competitors Reme,0,20,0,2,0,68.97%,1332
3/8/2019,Google - Generic - In Home - Massage Home Modifier - National,278,2802,1231,2,14,71.77%,1333
3/8/2019,Google - Generic - Geo Keywords - Massage,424,16836,573,2,5,28.16%,1334
3/8/2019,Google - Generic - Corporate - Massage,27,1002,229,2,5,39.84%,1335
3/8/2019,Google - Generic - Massage Types,36,1593,45,2,0,21.99%,1336
3/8/2019,Google - Generic - Competitors,11,333,20,2,1,50.45%,1337
3/8/2019,Google - Generic - Therapist - US,1,9,3,2,0,22.50%,1338
3/8/2019,Google - Generic - Therapist - CA,1,13,2,2,0,72.22%,1339
3/8/2019,Google - Generic - Masseuse,1,8,2,2,0,72.73%,1340
3/8/2019,Google - Brand - Corporate - Brand,0,5,0,1,0,100.00%,1341
3/8/2019,Google - Brand - Core - SKAG,151,818,317,1,21,94.24%,1342
3/8/2019,Google - Brand - Extra Tokens,145,954,219,1,12,59.55%,1343
3/8/2019,Google - Generic - Google Play - App,19,84,68,1,2,97.67%,1344
3/9/2019,Google - Generic - Massage - Core - National,252,4968,538,3,3,27.19%,1345
3/9/2019,Google - Generic - Massage - SKAG - National,64,1696,59,3,0,10%,1346
3/9/2019,Google - UAC - In Home - Android,135,4415,22,3,23,10%,1347
3/9/2019,Google - Generic - DSA,37,880,21,3,1,10%,1348
3/9/2019,Google - Generic - Corporate - Competitor,1,89,2,3,0,20.27%,1349
3/9/2019,Google - Generic - In Home - Massage Memberships,0,3,0,2,0,33.33%,1350
3/9/2019,Google - Brand - Corporate - Brand,0,3,0,2,0,75.00%,1351
3/9/2019,Google - Generic - In Home - Massage Home Modifier - National,316,2988,1535,2,11,77.87%,1352
3/9/2019,Google - Generic - Geo Keywords - Massage,565,17387,744,2,15,30.82%,1353
3/9/2019,Google - Generic - Corporate - Massage,9,771,51,2,0,37.23%,1354
3/9/2019,Google - Generic - Massage Types,42,1321,37,2,0,19.83%,1355
3/9/2019,Google - Generic - Competitors,12,294,26,2,0,48.20%,1356
3/9/2019,Google - Generic - Therapist - US,3,20,8,2,0,44.44%,1357
3/9/2019,Google - Generic - Therapist - CA,1,10,1,2,0,71.43%,1358
3/9/2019,Google - Brand - Extra Tokens,136,802,224,1,10,61.84%,1359
3/9/2019,Google - Brand - Core - SKAG,155,607,216,1,18,98.54%,1360
3/9/2019,Google - Generic - Google Play - App,16,76,42,1,1,96.20%,1361
3/9/2019,Google - Generic - Masseuse,1,8,2,1,0,100.00%,1362
3/9/2019,Google - Generic - In Home - Competitors Reme,1,19,1,1,0,90.48%,1363
3/10/2019,Google - Generic - Corporate - Competitor,0,47,0,3,0,12.21%,1364
3/10/2019,Google - Generic - In Home - Massage Memberships,0,3,0,3,0,50.00%,1365
3/10/2019,Google - Generic - Massage - SKAG - National,64,1877,59,3,0,10%,1366
3/10/2019,Google - UAC - In Home - Android,151,5367,24,3,37,10%,1367
3/10/2019,Google - Generic - DSA,27,701,15,3,0,10%,1368
3/10/2019,Google - Generic - Therapist - CA,0,13,0,2,0,76.47%,1369
3/10/2019,Google - Generic - In Home - Massage Home Modifier - National,261,2919,1026,2,8,79.08%,1370
3/10/2019,Google - Generic - Geo Keywords - Massage,471,16409,604,2,12,31.52%,1371
3/10/2019,Google - Generic - Massage - Core - National,292,4985,523,2,2,29.01%,1372
3/10/2019,Google - Generic - Massage Types,61,1801,69,2,0,27.28%,1373
3/10/2019,Google - Generic - Corporate - Massage,11,635,44,2,0,37.62%,1374
3/10/2019,Google - Generic - Competitors,6,262,6,2,0,47.46%,1375
3/10/2019,Google - Generic - Therapist - US,5,18,6,2,0,41.86%,1376
3/10/2019,Google - Generic - In Home - Competitors Reme,2,13,3,2,0,81.25%,1377
3/10/2019,Google - Generic - Masseuse,0,10,0,1,0,100.00%,1378
3/10/2019,Google - Brand - Core - SKAG,166,637,278,1,22,98.61%,1379
3/10/2019,Google - Brand - Extra Tokens,72,777,102,1,3,59.59%,1380
3/10/2019,Google - Generic - Google Play - App,12,108,34,1,0,96.43%,1381
3/10/2019,Google - Brand - Corporate - Brand,2,8,2,1,0,100.00%,1382
3/11/2019,Google - Generic - In Home - Massage Memberships,0,1,0,4,0,16.67%,1383
3/11/2019,Google - Generic - Corporate - Competitor,0,73,0,3,0,22.05%,1384
3/11/2019,Google - Generic - Corporate - Massage,22,847,167,3,3,35.57%,1385
3/11/2019,Google - UAC - In Home - Android,131,5467,24,3,20,10%,1386
3/11/2019,Google - Generic - DSA,42,873,20,3,0,10%,1387
3/11/2019,Google - Generic - In Home - Massage Home Modifier - National,267,2817,1176,2,8,71.57%,1388
3/11/2019,Google - Generic - Massage - Core - National,216,3788,610,2,2,26.69%,1389
3/11/2019,Google - Generic - Geo Keywords - Massage,450,18552,604,2,2,30.11%,1390
3/11/2019,Google - Generic - Massage - SKAG - National,164,4702,209,2,4,10.25%,1391
3/11/2019,Google - Generic - Massage Types,55,2125,70,2,0,27.36%,1392
3/11/2019,Google - Generic - Google Play - App,12,75,32,2,0,97.40%,1393
3/11/2019,Google - Generic - Competitors,11,207,17,2,0,39.96%,1394
3/11/2019,Google - Generic - Therapist - US,2,17,4,2,0,36.17%,1395
3/11/2019,Google - Generic - Therapist - CA,1,11,1,2,0,68.75%,1396
3/11/2019,Google - Generic - Masseuse,1,8,1,2,1,80.00%,1397
3/11/2019,Google - Generic - In Home - Competitors Reme,0,22,0,1,0,78.57%,1398
3/11/2019,Google - Brand - Extra Tokens,104,770,197,1,13,50.79%,1399
3/11/2019,Google - Brand - Core - SKAG,169,772,171,1,22,98.60%,1400
3/11/2019,Google - Brand - Corporate - Brand,4,14,11,1,1,93.33%,1401
3/12/2019,Google - Generic - Corporate - Competitor,0,90,0,3,0,25.14%,1402
3/12/2019,Google - Generic - Massage - SKAG - National,131,3914,167,3,4,10%,1403
3/12/2019,Google - UAC - In Home - Android,132,5174,22,3,17,10%,1404
3/12/2019,Google - Generic - Therapist - CA,0,15,0,2,0,75.00%,1405
3/12/2019,Google - Generic - Therapist - US,0,13,0,2,0,29.55%,1406
3/12/2019,Google - Generic - In Home - Massage Memberships,0,1,0,2,0,25.00%,1407
3/12/2019,Google - Generic - In Home - Massage Home Modifier - National,250,2429,928,2,6,67.71%,1408
3/12/2019,Google - Generic - Geo Keywords - Massage,397,16365,540,2,7,27.95%,1409
3/12/2019,Google - Generic - Massage - Core - National,167,3162,415,2,2,24.40%,1410
3/12/2019,Google - Generic - Corporate - Massage,27,978,167,2,3,37.53%,1411
3/12/2019,Google - Generic - Massage Types,39,1610,46,2,0,23.41%,1412
3/12/2019,Google - Generic - DSA,47,898,25,2,0,10%,1413
3/12/2019,Google - Generic - Competitors,12,261,21,2,2,50.78%,1414
3/12/2019,Google - Generic - Masseuse,2,22,3,2,0,84.62%,1415
3/12/2019,Google - Generic - In Home - Competitors Reme,0,16,0,1,0,50.00%,1416
3/12/2019,Google - Brand - Core - SKAG,156,723,328,1,14,99.18%,1417
3/12/2019,Google - Brand - Extra Tokens,89,618,182,1,7,46.09%,1418
3/12/2019,Google - Generic - Google Play - App,11,93,49,1,0,96.88%,1419
3/12/2019,Google - Brand - Corporate - Brand,3,17,8,1,2,89.47%,1420
3/13/2019,Google - Generic - Massage - SKAG - National,138,4872,193,3,3,10.44%,1421
3/13/2019,Google - UAC - In Home - Android,160,6369,33,3,30,10%,1422
3/13/2019,Google - Generic - Corporate - Competitor,1,64,2,3,0,18.82%,1423
3/13/2019,Google - Generic - In Home - Massage Memberships,1,4,1,3,0,28.57%,1424
3/13/2019,Google - Generic - Therapist - CA,0,7,0,2,0,53.85%,1425
3/13/2019,Google - Generic - In Home - Massage Home Modifier - National,290,2821,1400,2,10,74.25%,1426
3/13/2019,Google - Generic - Geo Keywords - Massage,430,16262,626,2,5,27.86%,1427
3/13/2019,Google - Generic - Massage - Core - National,174,2823,416,2,3,23.65%,1428
3/13/2019,Google - Generic - Corporate - Massage,23,962,145,2,4,41.43%,1429
3/13/2019,Google - Generic - Massage Types,43,1792,50,2,0,24.47%,1430
3/13/2019,Google - Generic - DSA,41,838,23,2,0,10%,1431
3/13/2019,Google - Generic - Competitors,11,231,19,2,1,57.46%,1432
3/13/2019,Google - Generic - Therapist - US,2,22,4,2,0,38.60%,1433
3/13/2019,Google - Generic - In Home - Competitors Reme,1,16,2,2,0,76.19%,1434
3/13/2019,Google - Generic - Masseuse,1,19,1,2,0,95.00%,1435
3/13/2019,Google - Brand - Core - SKAG,152,840,304,1,15,99.53%,1436
3/13/2019,Google - Brand - Extra Tokens,97,720,254,1,13,47.37%,1437
3/13/2019,Google - Generic - Google Play - App,14,91,38,1,1,98.91%,1438
3/13/2019,Google - Brand - Corporate - Brand,2,6,5,1,0,85.71%,1439
3/14/2019,Google - Generic - Therapist - CA,0,15,0,3,0,78.95%,1440
3/14/2019,Google - UAC - In Home - Android,118,5695,24,3,25,10%,1441
3/14/2019,Google - Generic - Corporate - Competitor,1,45,2,3,0,13.98%,1442
3/14/2019,Google - Generic - In Home - Massage Home Modifier - National,250,2653,1260,2,7,72.58%,1443
3/14/2019,Google - Generic - Geo Keywords - Massage,366,14950,533,2,6,26.61%,1444
3/14/2019,Google - Generic - Massage - Core - National,156,2865,417,2,7,23.93%,1445
3/14/2019,Google - Generic - Massage - SKAG - National,196,6168,297,2,2,12.17%,1446
3/14/2019,Google - Generic - Corporate - Massage,32,861,200,2,5,40.73%,1447
3/14/2019,Google - Generic - Massage Types,40,1811,50,2,0,25.79%,1448
3/14/2019,Google - Generic - DSA,37,751,26,2,0,10%,1449
3/14/2019,Google - Generic - Competitors,15,197,24,2,0,59.16%,1450
3/14/2019,Google - Generic - Therapist - US,1,23,1,2,0,46.94%,1451
3/14/2019,Google - Generic - Masseuse,1,22,1,2,0,88.00%,1452
3/14/2019,Google - Generic - In Home - Competitors Reme,0,25,0,1,0,69.44%,1453
3/14/2019,Google - Generic - In Home - Massage Memberships,0,2,0,1,0,25.00%,1454
3/14/2019,Google - Brand - Core - SKAG,169,741,375,1,16,99.60%,1455
3/14/2019,Google - Brand - Extra Tokens,71,641,162,1,5,47.06%,1456
3/14/2019,Google - Generic - Google Play - App,5,70,17,1,0,97.22%,1457
3/14/2019,Google - Brand - Corporate - Brand,2,9,2,1,0,100.00%,1458
3/15/2019,Google - Generic - Corporate - Competitor,0,54,0,3,0,15.30%,1459
3/15/2019,Google - Generic - Corporate - Massage,22,727,148,3,1,37.26%,1460
3/15/2019,Google - Generic - DSA,30,613,33,3,0,10%,1461
3/15/2019,Google - UAC - In Home - Android,93,4633,15,3,17,10%,1462
3/15/2019,Google - Generic - In Home - Massage Home Modifier - National,257,2534,1238,2,12,71.62%,1463
3/15/2019,Google - Generic - Geo Keywords - Massage,403,14922,593,2,10,26.56%,1464
3/15/2019,Google - Generic - Massage - Core - National,237,4185,565,2,7,27.19%,1465
3/15/2019,Google - Generic - Massage - SKAG - National,256,7709,466,2,4,13.72%,1466
3/15/2019,Google - Generic - Massage Types,35,1612,45,2,1,22.74%,1467
3/15/2019,Google - Generic - Google Play - App,12,83,38,2,0,98.81%,1468
3/15/2019,Google - Generic - Competitors,4,206,5,2,0,52.96%,1469
3/15/2019,Google - Generic - Therapist - CA,1,6,1,2,0,54.55%,1470
3/15/2019,Google - Generic - In Home - Massage Memberships,0,1,0,1,0,16.67%,1471
3/15/2019,Google - Brand - Core - SKAG,135,710,241,1,22,98.75%,1472
3/15/2019,Google - Brand - Extra Tokens,90,582,195,1,6,46.49%,1473
3/15/2019,Google - Brand - Corporate - Brand,2,5,7,1,1,100.00%,1474
3/15/2019,Google - Generic - In Home - Competitors Reme,1,25,2,1,0,83.33%,1475
3/15/2019,Google - Generic - Therapist - US,1,9,2,1,0,32.14%,1476
3/15/2019,Google - Generic - Masseuse,2,23,1,1,0,88.46%,1477
3/16/2019,Google - Generic - Corporate - Competitor,0,90,0,4,0,23.32%,1478
3/16/2019,Google - Generic - Massage Types,29,1185,34,3,0,19.47%,1479
3/16/2019,Google - Generic - DSA,46,738,30,3,0,10%,1480
3/16/2019,Google - UAC - In Home - Android,123,4806,20,3,27,10%,1481
3/16/2019,Google - Generic - Therapist - CA,0,3,0,2,0,37.50%,1482
3/16/2019,Google - Generic - In Home - Massage Memberships,0,3,0,2,0,33.33%,1483
3/16/2019,Google - Generic - Geo Keywords - Massage,535,15853,785,2,11,29.95%,1484
3/16/2019,Google - Generic - Massage - Core - National,277,4141,652,2,5,25.21%,1485
3/16/2019,Google - Generic - Massage - SKAG - National,154,5793,213,2,3,12.25%,1486
3/16/2019,Google - Generic - Corporate - Massage,18,780,58,2,2,40.46%,1487
3/16/2019,Google - Generic - Competitors,5,195,7,2,0,60.75%,1488
3/16/2019,Google - Generic - Masseuse,2,15,3,2,0,100.00%,1489
3/16/2019,Google - Generic - Therapist - US,1,14,3,2,0,42.42%,1490
3/16/2019,Google - Generic - In Home - Competitors Reme,0,10,0,1,0,76.92%,1491
3/16/2019,Google - Generic - In Home - Massage Home Modifier - National,320,2963,1685,1,15,78.49%,1492
3/16/2019,Google - Brand - Core - SKAG,149,615,266,1,20,99.51%,1493
3/16/2019,Google - Brand - Extra Tokens,100,579,158,1,12,54.06%,1494
3/16/2019,Google - Generic - Google Play - App,12,73,55,1,0,92.41%,1495
3/16/2019,Google - Brand - Corporate - Brand,1,1,0,1,0,100.00%,1496
3/17/2019,Google - Generic - Corporate - Competitor,0,56,0,4,0,16.52%,1497
3/17/2019,Google - Generic - In Home - Massage Memberships,0,1,0,3,0,20.00%,1498
3/17/2019,Google - UAC - In Home - Android,134,6732,28,3,25,10%,1499
3/17/2019,Google - Generic - DSA,47,712,18,3,1,10%,1500
3/17/2019,Google - Generic - Therapist - CA,1,7,1,3,0,63.64%,1501
3/17/2019,Google - Generic - In Home - Massage Home Modifier - National,290,2756,1610,2,15,75.92%,1502
3/17/2019,Google - Generic - Geo Keywords - Massage,499,16177,752,2,13,30.87%,1503
3/17/2019,Google - Generic - Massage - Core - National,244,4321,632,2,3,27.96%,1504
3/17/2019,Google - Generic - Massage - SKAG - National,211,6166,350,2,5,13.26%,1505
3/17/2019,Google - Generic - Massage Types,48,1497,63,2,0,24.88%,1506
3/17/2019,Google - Generic - Corporate - Massage,10,626,52,2,0,36.69%,1507
3/17/2019,Google - Generic - Competitors,13,178,28,2,0,54.94%,1508
3/17/2019,Google - Generic - Therapist - US,1,13,1,2,0,32.50%,1509
3/17/2019,Google - Generic - Masseuse,0,12,0,1,0,92.31%,1510
3/17/2019,Google - Brand - Core - SKAG,146,622,202,1,13,99.36%,1511
3/17/2019,Google - Brand - Extra Tokens,94,654,106,1,14,50.50%,1512
3/17/2019,Google - Generic - Google Play - App,5,72,22,1,0,98.63%,1513
3/17/2019,Google - Generic - In Home - Competitors Reme,2,27,7,1,0,79.41%,1514
3/18/2019,Google - Generic - Corporate - Competitor,0,47,0,3,0,16.91%,1515
3/18/2019,Google - UAC - In Home - Android,124,5861,24,3,23,10%,1516
3/18/2019,Google - Generic - DSA,30,656,18,3,0,10%,1517
3/18/2019,Google - Generic - Masseuse,0,10,0,2,0,76.92%,1518
3/18/2019,Google - Generic - Therapist - CA,0,7,0,2,0,63.64%,1519
3/18/2019,Google - Generic - In Home - Massage Memberships,0,6,0,2,0,50.00%,1520
3/18/2019,Google - Generic - In Home - Massage Home Modifier - National,232,2621,1005,2,7,68.10%,1521
3/18/2019,Google - Generic - Massage - SKAG - National,257,9735,496,2,3,14.14%,1522
3/18/2019,Google - Generic - Massage - Core - National,176,3638,389,2,3,25.94%,1523
3/18/2019,Google - Generic - Geo Keywords - Massage,122,5103,164,2,2,31.12%,1524
3/18/2019,Google - Generic - Corporate - Massage,19,1138,95,2,3,44.19%,1525
3/18/2019,Google - Generic - Massage Types,48,2118,66,2,0,27.35%,1526
3/18/2019,Google - Generic - Competitors,8,252,11,2,0,57.67%,1527
3/18/2019,Google - Generic - In Home - Competitors Reme,1,21,3,2,0,72.41%,1528
3/18/2019,Google - Brand - Corporate - Brand,0,4,0,1,0,80.00%,1529
3/18/2019,Google - Brand - Core - SKAG,160,750,313,1,19,99.60%,1530
3/18/2019,Google - Brand - Extra Tokens,91,625,114,1,7,44.17%,1531
3/18/2019,Google - Generic - Google Play - App,6,74,39,1,1,96.10%,1532
3/18/2019,Google - Generic - Therapist - US,2,17,3,1,0,34.00%,1533
3/19/2019,Google - Generic - Corporate - Competitor,0,56,0,3,0,17.61%,1534
3/19/2019,Google - Generic - DSA,40,705,25,3,1,10%,1535
3/19/2019,Google - UAC - In Home - Android,103,4721,17,3,15,10%,1536
3/19/2019,Google - Generic - Therapist - US,0,24,0,2,0,39.34%,1537
3/19/2019,Google - Generic - Therapist - CA,0,22,0,2,0,70.97%,1538
3/19/2019,Google - Generic - In Home - Competitors Reme,0,14,0,2,0,48.28%,1539
3/19/2019,Google - Generic - Masseuse,0,13,0,2,0,86.67%,1540
3/19/2019,Google - Generic - In Home - Massage Memberships,0,2,0,2,0,28.57%,1541
3/19/2019,Google - Generic - Massage - Core - National,202,3521,576,2,8,24.71%,1542
3/19/2019,Google - Generic - Massage - SKAG - National,244,7560,425,2,3,11.97%,1543
3/19/2019,Google - Generic - Corporate - Massage,32,1123,229,2,4,41.78%,1544
3/19/2019,Google - Generic - Geo Keywords - Massage,90,2654,112,2,1,10%,1545
3/19/2019,Google - Generic - Massage Types,41,1870,47,2,0,25.21%,1546
3/19/2019,Google - Generic - Competitors,10,257,26,2,0,54.91%,1547
