Unsaved report,,,,,,,
"January 1, 2019 - August 24, 2019",,,,,,,
Day,Campaign, Clicks , Impressions , Cost , Avg. position , Conversions ,Search Impr. share
5/30/2019,Google - Brand - Core - SKAG,199.00,770.00,513.00,1.00,26.00,100.00%
5/30/2019,Google - Generic - DSA,115.00,1751.00,64.00,2.00,1.00,11.12%
5/30/2019,Google - Generic - In Home - Massage Memberships, -   ,7.00, -   ,5.00, -   ,20.59%
5/30/2019,Google - Generic - Massage Types,10.00,620.00,27.00,2.00,1.00,14.76%
5/30/2019,Google - Generic - Google Play - App,12.00,87.00,67.00,1.00, -   ,97.75%
5/30/2019,Google - Generic - In Home - Massage Home Modifier - National,261.00,2109.00,1100.00,2.00,21.00,63.60%
5/30/2019,Google - Generic - Masseuse,1.00,15.00,1.00,1.00, -   ,88.24%
5/30/2019,Google - Brand - Extra Tokens,47.00,183.00,131.00,1.00,16.00,100.00%
5/30/2019,Google - Generic - Therapist - US,3.00,24.00,4.00,2.00, -   ,64.86%
5/30/2019,Google - Generic - Therapist - CA, -   ,2.00, -   ,2.00, -   ,50.00%
5/30/2019,Google - Generic - Geo Keywords - Massage,471.00,14416.00,720.00,2.00,8.00,35.90%
5/30/2019,Google - Generic - In Home - Massage Geo - Focus,56.00,1598.00,142.00,2.00, -   ,65.38%
5/30/2019,Google - Generic - Massage - SKAG - Focus,35.00,2481.00,152.00,2.00, -   ,33.33%
5/31/2019,Google - Generic - Massage - SKAG - National,86.00,3739.00,166.00,2.00,3.00,14.87%
5/31/2019,Google - Generic - Competitors,14.00,178.00,65.00,2.00, -   ,80.54%
5/31/2019,Google - Generic - In Home - Massage Memberships, -   ,17.00, -   ,4.00, -   ,36.96%
5/31/2019,Google - Generic - Masseuse,1.00,17.00,1.00,1.00, -   ,100.00%
5/31/2019,Google - Generic - Therapist - US,1.00,32.00,1.00,1.00, -   ,58.18%
5/31/2019,Google - Generic - Therapist - CA, -   ,6.00, -   ,2.00, -   ,75.00%
5/31/2019,Google - Generic - Massage - SKAG - Focus,42.00,2211.00,228.00,2.00, -   ,40.35%
6/1/2019,Google - Generic - Massage - SKAG - National,84.00,3483.00,218.00,2.00,6.00,12.42%
6/1/2019,Google - Brand - Core - SKAG,158.00,676.00,288.00,1.00,48.00,99.56%
6/1/2019,Google - Generic - DSA,137.00,1771.00,74.00,2.00,2.00,10.90%
6/1/2019,Google - Generic - Competitors,6.00,126.00,38.00,2.00,1.00,79.75%
6/1/2019,Google - Generic - In Home - Massage Memberships, -   ,15.00, -   ,3.00, -   ,48.39%
6/1/2019,Google - UAC - In Home - Android,167.00,11124.00,27.00,2.00,30.00,<10%
6/1/2019,Google - Brand - Corporate - Brand, -   ,6.00, -   ,1.00, -   ,100.00%
6/1/2019,Google - Generic - Massage Types,12.00,640.00,26.00,3.00,1.00,15.40%
6/1/2019,Google - Generic - Google Play - App,14.00,96.00,33.00,1.00,1.00,97.96%
6/1/2019,Google - Generic - Corporate - Competitor, -   ,33.00, -   ,3.00, -   ,16.58%
6/1/2019,Google - Generic - Therapist - US,1.00,17.00,2.00,1.00, -   ,70.83%
6/1/2019,Google - Generic - Therapist - CA, -   ,5.00, -   ,2.00, -   ,83.33%
6/1/2019,Google - Generic - In Home - Massage Geo - Focus,53.00,1526.00,117.00,2.00,1.00,74.95%
6/2/2019,Google - Generic - Massage - SKAG - National,119.00,3995.00,223.00,2.00,8.00,14.32%
6/2/2019,Google - Brand - Core - SKAG,189.00,664.00,274.00,1.00,29.00,99.70%
6/2/2019,Google - Generic - DSA,91.00,1419.00,52.00,3.00, -   ,<10%
6/2/2019,Google - Generic - In Home - Massage Memberships,2.00,20.00,1.00,4.00, -   ,39.22%
6/2/2019,Google - UAC - In Home - Android,186.00,10620.00,38.00,2.00,34.00,<10%
6/2/2019,Google - Generic - Google Play - App,16.00,104.00,71.00,1.00,1.00,100.00%
6/2/2019,Google - Brand - Extra Tokens,55.00,180.00,86.00,1.00,3.00,99.45%
6/2/2019,Google - Generic - Geo Keywords - Massage,623.00,15980.00,958.00,2.00,5.00,41.76%
6/2/2019,Google - Generic - Massage - Core - Focus,18.00,209.00,60.00,2.00, -   ,26.83%
6/3/2019,Google - Generic - Corporate - Massage,25.00,740.00,206.00,2.00,2.00,46.31%
6/3/2019,Google - Generic - Competitors,7.00,176.00,51.00,2.00, -   ,80.37%
6/3/2019,Google - UAC - In Home - Android,159.00,7560.00,35.00,3.00,43.00,<10%
6/3/2019,Google - Generic - Google Play - App,14.00,107.00,77.00,2.00,4.00,97.27%
6/3/2019,Google - Generic - Masseuse, -   ,14.00, -   ,1.00, -   ,100.00%
6/3/2019,Google - Brand - Extra Tokens,67.00,204.00,228.00,1.00,5.00,99.51%
6/3/2019,Google - Generic - In Home - Massage Geo - Focus,83.00,1645.00,200.00,2.00, -   ,67.23%
6/4/2019,Google - Generic - Massage - SKAG - National,111.00,3782.00,232.00,2.00,1.00,11.73%
6/4/2019,Google - Brand - Core - SKAG,235.00,931.00,648.00,1.00,28.00,100.00%
6/4/2019,Google - Generic - DSA,46.00,999.00,19.00,3.00,2.00,<10%
6/4/2019,Google - Generic - Corporate - Massage,29.00,1023.00,262.00,2.00,9.00,52.14%
6/4/2019,Google - Generic - In Home - Massage Memberships, -   ,14.00, -   ,4.00, -   ,40.00%
6/4/2019,Google - UAC - In Home - Android,149.00,7192.00,35.00,3.00,29.00,<10%
6/4/2019,Google - Brand - Corporate - Brand,1.00,5.00,3.00,1.00, -   ,100.00%
6/4/2019,Google - Generic - Massage Types,9.00,697.00,43.00,2.00, -   ,17.05%
6/4/2019,Google - Generic - Google Play - App,17.00,82.00,59.00,1.00,3.00,98.80%
6/4/2019,Google - Generic - Massage - Core - National,191.00,4150.00,504.00,2.00,5.00,30.79%
6/4/2019,Google - Generic - In Home - Massage Home Modifier - National,229.00,1981.00,1051.00,2.00,12.00,62.16%
6/4/2019,Google - Generic - Corporate - Competitor,3.00,38.00,11.00,3.00, -   ,13.24%
6/4/2019,Google - Brand - Extra Tokens,48.00,178.00,70.00,1.00,9.00,100.00%
6/4/2019,Google - Generic - Geo Keywords - Massage,560.00,16345.00,873.00,2.00,8.00,37.55%
6/4/2019,Google - Generic - In Home - Massage Home Modifier - Focus,14.00,153.00,60.00,2.00, -   ,70.18%
6/4/2019,Google - Generic - Massage - SKAG - Focus,58.00,2590.00,245.00,2.00,1.00,31.04%
6/4/2019,Google - Generic - Massage - Core - Focus,29.00,423.00,66.00,2.00,1.00,37.40%
6/5/2019,Google - Generic - Massage - SKAG - National,90.00,3898.00,222.00,2.00,1.00,11.52%
6/5/2019,Google - Brand - Core - SKAG,243.00,912.00,332.00,1.00,23.00,99.56%
6/5/2019,Google - Generic - DSA,55.00,1080.00,29.00,3.00, -   ,<10%
6/5/2019,Google - Generic - Competitors,8.00,163.00,20.00,2.00,2.00,75.46%
6/5/2019,Google - UAC - In Home - Android,157.00,7098.00,34.00,3.00,35.00,<10%
6/5/2019,Google - Generic - In Home - Massage Home Modifier - National,266.00,2134.00,1342.00,2.00,23.00,63.10%
6/5/2019,Google - Generic - Masseuse,2.00,13.00,3.00,1.00, -   ,92.86%
6/5/2019,Google - Generic - Therapist - US,2.00,33.00,5.00,1.00, -   ,58.93%
6/5/2019,Google - Generic - In Home - Massage Geo - Focus,39.00,1404.00,106.00,2.00, -   ,55.56%
6/5/2019,Google - Generic - Massage - Core - Focus,29.00,405.00,95.00,2.00, -   ,36.65%
6/6/2019,Google - Brand - Core - SKAG,208.00,860.00,696.00,1.00,49.00,100.00%
6/6/2019,Google - Generic - Corporate - Massage,30.00,1124.00,331.00,2.00,6.00,55.73%
6/6/2019,Google - UAC - In Home - Android,174.00,8036.00,33.00,3.00,27.00,<10%
6/6/2019,Google - Brand - Corporate - Brand,1.00,6.00,4.00,1.00, -   ,85.71%
6/6/2019,Google - Generic - Massage Types,11.00,675.00,26.00,2.00,1.00,20.13%
6/6/2019,Google - Generic - Google Play - App,21.00,80.00,62.00,1.00,3.00,98.77%
6/6/2019,Google - Generic - Massage - Core - National,169.00,3679.00,458.00,2.00,7.00,28.95%
6/6/2019,Google - Generic - Masseuse,1.00,8.00,2.00,1.00, -   ,100.00%
6/6/2019,Google - Generic - Corporate - Competitor, -   ,24.00, -   ,3.00, -   ,14.12%
6/6/2019,Google - Generic - Therapist - US,2.00,23.00,4.00,1.00,1.00,54.76%
6/6/2019,Google - Generic - Geo Keywords - Massage,579.00,15062.00,865.00,2.00,26.00,36.34%
6/6/2019,Google - Generic - In Home - Massage Geo - Focus,44.00,909.00,107.00,2.00, -   ,56.11%
6/6/2019,Google - Generic - Massage - SKAG - Focus,49.00,2340.00,222.00,2.00, -   ,29.18%
6/7/2019,Google - Generic - Massage - SKAG - National,80.00,3469.00,205.00,2.00,6.00,11.81%
6/7/2019,Google - Generic - DSA,44.00,916.00,26.00,3.00, -   ,<10%
6/7/2019,Google - Generic - Corporate - Massage,19.00,822.00,141.00,2.00,4.00,48.30%
6/7/2019,Google - Generic - In Home - Massage Memberships,1.00,16.00,0.00,4.00, -   ,32.00%
6/7/2019,Google - UAC - In Home - Android,148.00,6209.00,32.00,3.00,25.00,<10%
6/7/2019,Google - Brand - Corporate - Brand, -   ,4.00, -   ,1.00, -   ,100.00%
6/7/2019,Google - Generic - Massage Types,7.00,422.00,28.00,3.00,1.00,11.72%
6/7/2019,Google - Generic - Masseuse, -   ,6.00, -   ,1.00, -   ,85.71%
6/7/2019,Google - Generic - Corporate - Competitor,1.00,28.00,4.00,3.00, -   ,12.90%
6/7/2019,Google - Brand - Extra Tokens,68.00,202.00,149.00,1.00,9.00,100.00%
6/7/2019,Google - Generic - Therapist - CA, -   ,3.00, -   ,1.00, -   ,60.00%
6/7/2019,Google - Generic - Geo Keywords - Massage,537.00,14938.00,846.00,2.00,8.00,36.90%
6/7/2019,Google - Generic - In Home - Massage Geo - Focus,34.00,959.00,102.00,2.00, -   ,64.15%
6/7/2019,Google - Generic - Massage - SKAG - Focus,40.00,2068.00,216.00,2.00, -   ,27.27%
6/7/2019,Generic - Father's Day - BMM,12.00,660.00,57.00,2.00, -   ,<10%
6/8/2019,Google - Generic - Massage - SKAG - National,81.00,3224.00,206.00,2.00,8.00,12.72%
6/8/2019,Google - Generic - Competitors,12.00,173.00,81.00,2.00, -   ,80.47%
6/8/2019,Google - Generic - In Home - Massage Memberships,1.00,16.00,1.00,4.00, -   ,34.78%
6/8/2019,Google - UAC - In Home - Android,146.00,5236.00,32.00,3.00,30.00,<10%
6/8/2019,Google - Brand - Corporate - Brand, -   ,1.00, -   ,1.00, -   ,100.00%
6/8/2019,Google - Generic - Massage - Core - National,286.00,4835.00,784.00,2.00,15.00,32.34%
6/8/2019,Google - Generic - Masseuse,1.00,12.00,1.00,2.00, -   ,100.00%
6/8/2019,Google - Generic - Corporate - Competitor, -   ,64.00, -   ,3.00, -   ,25.91%
6/8/2019,Google - Brand - Extra Tokens,38.00,160.00,96.00,1.00,8.00,100.00%
6/8/2019,Google - Generic - Therapist - US,2.00,15.00,5.00,1.00, -   ,35.71%
6/8/2019,Google - Generic - In Home - Massage Home Modifier - Focus,26.00,177.00,219.00,1.00, -   ,74.68%
6/8/2019,Google - Generic - Massage - SKAG - Focus,44.00,2067.00,209.00,2.00, -   ,29.27%
6/8/2019,Generic - Father's Day - Exact,18.00,1031.00,58.00,2.00, -   ,<10%
6/9/2019,Google - Generic - Massage - SKAG - National,102.00,3719.00,202.00,2.00,1.00,13.72%
6/9/2019,Google - Brand - Core - SKAG,185.00,697.00,394.00,1.00,32.00,99.71%
6/9/2019,Google - Generic - DSA,34.00,661.00,23.00,3.00, -   ,<10%
6/9/2019,Google - Generic - Competitors,14.00,143.00,57.00,2.00,1.00,71.50%
6/9/2019,Google - Generic - In Home - Massage Memberships,1.00,10.00,0.00,4.00, -   ,37.04%
6/9/2019,Google - Brand - Corporate - Brand, -   ,3.00, -   ,1.00, -   ,100.00%
6/9/2019,Google - Generic - Massage Types,13.00,419.00,26.00,3.00, -   ,14.21%
6/9/2019,Google - Generic - Massage - Core - National,259.00,4576.00,674.00,2.00,9.00,33.95%
6/9/2019,Google - Generic - Geo Keywords - Massage,597.00,13877.00,909.00,2.00,9.00,38.12%
6/9/2019,Google - Generic - In Home - Massage Geo - Focus,43.00,819.00,100.00,2.00,1.00,58.84%
6/9/2019,Google - Generic - Massage - SKAG - Focus,21.00,759.00,235.00,2.00, -   ,18.48%
6/9/2019,Generic - Father's Day - Exact,16.00,602.00,50.00,2.00, -   ,<10%
6/10/2019,Google - Brand - Core - SKAG,262.00,1027.00,561.00,1.00,62.00,99.81%
6/10/2019,Google - Generic - Corporate - Massage,27.00,825.00,300.00,2.00,3.00,48.13%
6/10/2019,Google - Generic - Competitors,3.00,162.00,4.00,2.00, -   ,76.78%
6/10/2019,Google - Generic - In Home - Massage Memberships, -   ,9.00, -   ,4.00, -   ,28.12%
6/10/2019,Google - UAC - In Home - Android,141.00,6700.00,29.00,3.00,28.00,<10%
6/10/2019,Google - Generic - Massage Types,9.00,540.00,15.00,2.00,1.00,14.93%
6/10/2019,Google - Generic - Google Play - App,7.00,75.00,47.00,1.00, -   ,98.68%
6/10/2019,Google - Generic - Masseuse, -   ,8.00, -   ,1.00, -   ,57.14%
6/10/2019,Google - Generic - Corporate - Competitor, -   ,28.00, -   ,3.00, -   ,13.86%
6/10/2019,Google - Generic - Therapist - US,1.00,27.00,2.00,1.00, -   ,51.92%
6/10/2019,Google - Generic - Therapist - CA,1.00,5.00,1.00,2.00, -   ,71.43%
6/10/2019,Google - Generic - In Home - Massage Geo - Focus,44.00,917.00,107.00,2.00, -   ,39.10%
6/10/2019,Google - Generic - Massage - SKAG - Focus,26.00,1086.00,107.00,2.00, -   ,20.92%
6/10/2019,Generic - Father's Day - Exact,17.00,818.00,54.00,2.00, -   ,<10%
6/10/2019,Generic - Father's Day - BMM,12.00,1080.00,56.00,3.00, -   ,<10%
6/11/2019,Google - Generic - Massage - SKAG - National,67.00,3021.00,272.00,2.00,10.00,11.68%
6/11/2019,Google - Generic - Competitors,9.00,148.00,47.00,2.00, -   ,72.55%
6/11/2019,Google - Generic - In Home - Massage Memberships, -   ,9.00, -   ,3.00, -   ,21.95%
6/11/2019,Google - Brand - Corporate - Brand,1.00,7.00,1.00,1.00, -   ,100.00%
6/11/2019,Google - Generic - Massage Types,15.00,950.00,20.00,2.00, -   ,21.23%
6/11/2019,Google - Generic - Massage - Core - National,171.00,3282.00,499.00,2.00,7.00,28.40%
6/11/2019,Google - Generic - Corporate - Competitor, -   ,24.00, -   ,4.00, -   ,11.54%
6/11/2019,Google - Generic - Therapist - CA, -   ,6.00, -   ,2.00, -   ,75.00%
6/11/2019,Google - Generic - Geo Keywords - Massage,514.00,13879.00,787.00,2.00,2.00,33.22%
6/11/2019,Google - Generic - In Home - Massage Geo - Focus,41.00,993.00,106.00,2.00, -   ,50.51%
6/11/2019,Google - Generic - Massage - Core - Focus,21.00,351.00,68.00,2.00, -   ,36.68%
6/12/2019,Google - Generic - Massage - SKAG - National,83.00,2844.00,198.00,2.00,4.00,12.46%
6/12/2019,Google - Brand - Core - SKAG,282.00,1069.00,660.00,1.00,40.00,100.00%
6/12/2019,Google - Generic - DSA,29.00,634.00,24.00,3.00, -   ,<10%
6/12/2019,Google - UAC - In Home - Android,117.00,4926.00,20.00,3.00,22.00,<10%
6/12/2019,Google - Generic - Massage Types,12.00,882.00,31.00,2.00, -   ,19.67%
6/12/2019,Google - Generic - Google Play - App,15.00,74.00,57.00,1.00,1.00,97.37%
6/12/2019,Google - Generic - Massage - Core - National,186.00,2714.00,508.00,2.00,9.00,25.27%
6/12/2019,Google - Generic - In Home - Massage Home Modifier - National,256.00,2102.00,1330.00,1.00,19.00,61.97%
6/12/2019,Google - Generic - Masseuse, -   ,7.00, -   ,1.00, -   ,87.50%
6/12/2019,Google - Generic - Corporate - Competitor, -   ,48.00, -   ,3.00, -   ,23.19%
6/12/2019,Google - Brand - Extra Tokens,68.00,245.00,149.00,1.00,12.00,100.00%
6/12/2019,Google - Generic - Therapist - CA, -   ,5.00, -   ,1.00, -   ,71.43%
6/12/2019,Google - Generic - Geo Keywords - Massage,515.00,13147.00,821.00,2.00,12.00,32.44%
6/12/2019,Google - Generic - In Home - Massage Home Modifier - Focus,28.00,170.00,258.00,1.00,4.00,78.34%
6/12/2019,Generic - Father's Day - Exact,13.00,1149.00,49.00,2.00, -   ,<10%
6/12/2019,Generic - Father's Day - BMM,13.00,627.00,54.00,3.00, -   ,<10%
6/13/2019,Google - Generic - Massage - SKAG - National,76.00,2486.00,220.00,2.00,9.00,<10%
6/13/2019,Google - Generic - DSA,26.00,575.00,33.00,3.00, -   ,<10%
6/13/2019,Google - Generic - Massage Types,14.00,963.00,25.00,2.00, -   ,21.23%
6/13/2019,Google - Generic - Google Play - App,15.00,75.00,69.00,1.00,3.00,96.15%
6/13/2019,Google - Generic - Massage - Core - National,149.00,2747.00,429.00,2.00,5.00,25.89%
6/13/2019,Google - Generic - In Home - Massage Home Modifier - National,311.00,2285.00,1426.00,1.00,21.00,65.55%
6/13/2019,Google - Generic - Masseuse,2.00,9.00,3.00,2.00,1.00,100.00%
6/13/2019,Google - Brand - Extra Tokens,72.00,226.00,171.00,1.00,6.00,100.00%
6/13/2019,Google - Generic - Therapist - CA, -   ,3.00, -   ,2.00, -   ,100.00%
6/13/2019,Google - Generic - Geo Keywords - Massage,511.00,12615.00,786.00,2.00,11.00,30.59%
6/13/2019,Google - Generic - In Home - Massage Home Modifier - Focus,25.00,190.00,170.00,1.00,2.00,75.10%
6/14/2019,Google - Generic - In Home - Massage Memberships,11.00,124.00,52.00,1.00, -   ,81.58%
6/14/2019,Google - UAC - In Home - Android,170.00,7505.00,39.00,3.00,29.00,<10%
6/14/2019,Google - Generic - Massage Types,9.00,479.00,27.00,2.00, -   ,12.14%
6/14/2019,Google - Generic - Massage - Core - National,241.00,4118.00,735.00,2.00,11.00,30.61%
6/14/2019,Google - Generic - Masseuse, -   ,12.00, -   ,1.00, -   ,75.00%
6/14/2019,Google - Brand - Extra Tokens,69.00,253.00,163.00,1.00,16.00,100.00%
6/14/2019,Google - Generic - Therapist - US,1.00,28.00,4.00,1.00, -   ,82.35%
6/14/2019,Google - Generic - Therapist - CA, -   ,1.00, -   ,1.00, -   ,100.00%
6/14/2019,Google - Generic - Geo Keywords - Massage,600.00,12984.00,955.00,2.00,9.00,31.66%
6/14/2019,Google - Generic - In Home - Massage Home Modifier - Focus,29.00,186.00,144.00,1.00,5.00,73.23%
6/14/2019,Generic - Father's Day - Exact,11.00,445.00,45.00,3.00, -   ,<10%
6/14/2019,Generic - Father's Day - BMM,11.00,455.00,46.00,2.00, -   ,<10%
6/15/2019,Google - Brand - Core - SKAG,261.00,882.00,475.00,1.00,71.00,100.00%
6/15/2019,Google - Generic - Competitors,16.00,185.00,200.00,1.00,1.00,76.45%
6/15/2019,Google - Generic - In Home - Massage Memberships,10.00,183.00,96.00,1.00, -   ,94.33%
6/15/2019,Google - UAC - In Home - Android,126.00,5547.00,24.00,3.00,22.00,<10%
6/15/2019,Google - Generic - Massage Types,13.00,641.00,30.00,2.00,1.00,16.71%
6/15/2019,Google - Generic - Google Play - App,6.00,19.00,24.00,1.00,1.00,47.50%
6/15/2019,Google - Generic - Masseuse,2.00,14.00,5.00,2.00, -   ,93.33%
6/15/2019,Google - Generic - Therapist - US,2.00,41.00,19.00,1.00, -   ,95.35%
6/15/2019,Google - Generic - Massage - SKAG - Focus,5.00,311.00,40.00,2.00, -   ,10.02%
6/15/2019,Generic - Father's Day - Exact,7.00,196.00,29.00,2.00, -   ,<10%
6/16/2019,Google - Generic - Massage - SKAG - National,92.00,2652.00,212.00,2.00,8.00,13.90%
6/16/2019,Google - Brand - Core - SKAG,261.00,882.00,415.00,1.00,57.00,99.55%
6/16/2019,Google - Generic - DSA,37.00,626.00,40.00,3.00,1.00,<10%
6/16/2019,Google - Generic - Corporate - Massage,7.00,431.00,47.00,2.00, -   ,39.91%
6/16/2019,Google - Generic - In Home - Massage Memberships,12.00,217.00,62.00,1.00, -   ,94.35%
6/16/2019,Google - Brand - Corporate - Brand, -   ,3.00, -   ,1.00, -   ,100.00%
6/16/2019,Google - Generic - Massage Types,14.00,662.00,25.00,2.00, -   ,19.19%
6/16/2019,Google - Generic - In Home - Massage Home Modifier - National,321.00,2287.00,1803.00,1.00,25.00,72.19%
6/16/2019,Google - Generic - Masseuse, -   ,10.00, -   ,1.00, -   ,90.91%
6/16/2019,Google - Generic - Corporate - Competitor,1.00,53.00,4.00,3.00, -   ,19.85%
6/16/2019,Google - Generic - In Home - Massage Geo - Focus,11.00,389.00,25.00,1.00, -   ,27.71%
6/16/2019,Google - Generic - In Home - Massage Home Modifier - Focus,23.00,192.00,169.00,2.00,3.00,82.76%
6/16/2019,Google - Generic - Massage - SKAG - Focus,15.00,477.00,29.00,2.00,1.00,17.59%
6/16/2019,Google - Generic - Massage - Core - Focus,21.00,359.00,70.00,2.00,6.00,41.45%
6/16/2019,Generic - Father's Day - Exact,6.00,121.00,24.00,2.00, -   ,<10%
6/17/2019,Google - Brand - Core - SKAG,259.00,974.00,562.00,1.00,38.00,99.39%
6/17/2019,Google - Generic - DSA,41.00,583.00,41.00,2.00, -   ,<10%
6/17/2019,Google - Generic - Competitors,16.00,320.00,204.00,1.00,1.00,61.78%
6/17/2019,Google - UAC - In Home - Android,83.00,3269.00,17.00,3.00,15.00,<10%
6/17/2019,Google - Brand - Corporate - Brand,2.00,11.00,3.00,1.00, -   ,100.00%
6/17/2019,Google - Generic - Massage Types,12.00,569.00,29.00,2.00,1.00,16.34%
6/17/2019,Google - Generic - Google Play - App,6.00,40.00,27.00,1.00, -   ,50.63%
6/17/2019,Google - Generic - Massage - Core - National,234.00,3848.00,635.00,2.00,4.00,30.38%
6/17/2019,Google - Generic - In Home - Massage Home Modifier - National,293.00,2449.00,1606.00,1.00,12.00,67.39%
6/17/2019,Google - Generic - Corporate - Competitor,1.00,15.00,2.00,3.00, -   ,<10%
6/17/2019,Google - Generic - In Home - Massage Home Modifier - Focus,32.00,236.00,232.00,1.00,2.00,79.46%
6/17/2019,Google - Generic - Massage - SKAG - Focus,24.00,842.00,48.00,2.00,2.00,20.81%
6/18/2019,Google - Brand - Core - SKAG,221.00,881.00,389.00,1.00,79.00,99.55%
6/18/2019,Google - Generic - DSA,37.00,769.00,33.00,3.00, -   ,<10%
6/18/2019,Google - UAC - In Home - Android,89.00,3533.00,14.00,3.00,14.00,<10%
6/18/2019,Google - Generic - In Home - Massage Home Modifier - National,261.00,2267.00,1359.00,2.00,24.00,66.25%
6/18/2019,Google - Generic - Masseuse,2.00,9.00,1.00,1.00, -   ,90.00%
6/18/2019,Google - Generic - Therapist - US,1.00,48.00,4.00,1.00, -   ,94.12%
6/18/2019,Google - Generic - Geo Keywords - Massage,571.00,15244.00,864.00,2.00,8.00,35.31%
6/18/2019,Google - Generic - In Home - Massage Home Modifier - Focus,16.00,147.00,83.00,2.00,2.00,71.71%
6/18/2019,Google - Generic - Massage - SKAG - Focus,14.00,617.00,47.00,2.00, -   ,15.07%
6/19/2019,Google - Generic - Massage - SKAG - National,80.00,2876.00,220.00,2.00,7.00,10.57%
